_Collision Id,Borough,Boro,Easting,Northing,Vehicle Ref.,Vehicle Type,Vehicle Type (Banded),Vehicle Manoeuvres,Vehicle Skidding,Restricted Lane,Junction Location,Object in C/W,Veh. Leaving C/W,Veh. off C/W,Veh. Impact,VJNYPURP DECODED,Driver Sex,Driver Age,Driver Age (Banded), 
1200234368,WESTMINSTER,1,526106,179662,2,09 CAR,3 CAR,06 U-TURNING,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,2 JCT CLEARED,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,26,25-34,
1200234414,WESTMINSTER,1,527801,181464,2,20 GDS 3.5-7.5T,7 GOODS VEHICLE,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,54,35-64,
1200234537,WESTMINSTER,1,526396,181405,1,09 CAR,3 CAR,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,6 UNKNOWN,2 FEMALE,73,65+,
1200234832,WESTMINSTER,1,526779,180822,2,09 CAR,3 CAR,05 MOVING OFF,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,04 HIT PARKED VEH,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,23,17-24,
1200235126,WESTMINSTER,1,528048,180628,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,2 JCT CLEARED,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,41,35-64,
1200235527,WESTMINSTER,1,529615,180787,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,25,25-34,
1200235970,WESTMINSTER,1,523861,182506,1,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,6 ENTERING MAIN RD,00 NONE,1 LEFT CWY NEARSIDE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,54,35-64,
1200235985,WESTMINSTER,1,528962,181905,1,09 CAR,3 CAR,05 MOVING OFF,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,22,17-24,
1200236103,WESTMINSTER,1,528988,180393,2,09 CAR,3 CAR,03 GOING AHEAD HELD UP,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,53,35-64,
1200236202,WESTMINSTER,1,529917,181028,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,7 LEFT CWY OFFSIDE,05 HIT BUS STOP,1 FRONT HIT FIRST,1 JNY PART OF WORK,2 FEMALE,53,35-64,
1200236224,WESTMINSTER,1,525484,183127,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,1 LEFT CWY NEARSIDE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,35,35-64,
1200236343,WESTMINSTER,1,526457,179637,1,06 PRIVATE HIRE - LICENSED,5 PRIVATE HIRE,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,63,35-64,
1200236770,WESTMINSTER,1,528414,182096,1,06 PRIVATE HIRE - LICENSED,5 PRIVATE HIRE,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,54,35-64,
1200236982,WESTMINSTER,1,524663,182875,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,2 FEMALE,44,35-64,
1200237355,WESTMINSTER,1,526885,183209,2,09 CAR,3 CAR,99 UNKNOWN (S/R),0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,3 NOT TRACED,36,35-64,
1200237500,WESTMINSTER,1,529513,180649,1,13 LONDON BUS,6 BUS/COACH EXCLUDING MINIBUS,05 MOVING OFF,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,63,35-64,
1200237521,WESTMINSTER,1,529616,180766,1,06 PRIVATE HIRE - LICENSED,5 PRIVATE HIRE,06 U-TURNING,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,37,35-64,
1200237529,WESTMINSTER,1,527244,181502,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,27,25-34,
1200237644,WESTMINSTER,1,530155,179796,1,21 GDS => 7.5T,7 GOODS VEHICLE,06 U-TURNING,5 OVERTURN,00 ON MAIN CW - NOT REST.,5 LEAVING MAIN RD,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,68,65+,
1200237802,WESTMINSTER,1,529644,180817,1,21 GDS => 7.5T,7 GOODS VEHICLE,05 MOVING OFF,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,61,35-64,
1200238045,WESTMINSTER,1,527573,181165,1,08 TAXI,4 TAXI,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,50,35-64,
1200238097,WESTMINSTER,1,526112,181047,1,09 CAR,3 CAR,03 GOING AHEAD HELD UP,9 UNKNOWN (S/R),00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,39,35-64,
1200238211,WESTMINSTER,1,526434,181206,1,09 CAR,3 CAR,04 SLOWING OR STOPPING,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,58,35-64,
1200238463,WESTMINSTER,1,526331,181813,1,09 CAR,3 CAR,03 GOING AHEAD HELD UP,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,41,35-64,
1200238662,WESTMINSTER,1,529893,181089,1,19 GDS =< 3.5T,7 GOODS VEHICLE,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,62,35-64,
1200238689,WESTMINSTER,1,527694,181040,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,48,35-64,
1200238710,WESTMINSTER,1,528362,179757,1,09 CAR,3 CAR,07 TURNING LEFT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,47,35-64,
1200238943,WESTMINSTER,1,529358,181189,1,08 TAXI,4 TAXI,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,35,35-64,
1200238959,WESTMINSTER,1,527642,182343,1,10 MINIBUS,10 MINIBUS,07 TURNING LEFT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,5 LEAVING MAIN RD,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,3 TAKING PUPIL TO/FROM SCH,1 MALE,48,35-64,
1200239006,WESTMINSTER,1,525241,181564,1,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,3 LEAVING R'ABOUT,07 HIT BOLLARD,3 LEFT CWY AHEAD AT JUNCTN,01 HIT RD SIGN/ATS,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,59,35-64,
1200239232,WESTMINSTER,1,527799,181861,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,26,25-34,
1200239252,WESTMINSTER,1,527984,180730,2,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,04 HIT PARKED VEH,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,1 MALE,36,35-64,
1200240335,WESTMINSTER,1,526480,181013,1,06 PRIVATE HIRE - LICENSED,5 PRIVATE HIRE,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,50,35-64,
1200240523,WESTMINSTER,1,527603,181304,1,08 TAXI,4 TAXI,07 TURNING LEFT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,49,35-64,
1200240703,WESTMINSTER,1,526906,183177,1,09 CAR,3 CAR,07 TURNING LEFT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,6 ENTERING MAIN RD,04 HIT PARKED VEH,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,2 FEMALE,62,35-64,
1200241092,WESTMINSTER,1,527786,181900,2,09 CAR,3 CAR,05 MOVING OFF,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,5 LEAVING MAIN RD,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,33,25-34,
1200241358,WESTMINSTER,1,527432,181306,1,06 PRIVATE HIRE - LICENSED,5 PRIVATE HIRE,06 U-TURNING,1 SKIDDED,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,49,35-64,
1200241537,WESTMINSTER,1,527061,181688,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,37,35-64,
1200241542,WESTMINSTER,1,527447,183367,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,1 MALE,43,35-64,
1200241560,WESTMINSTER,1,527931,181960,2,06 PRIVATE HIRE - LICENSED,5 PRIVATE HIRE,18 GOING AHEAD OTHER,1 SKIDDED,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,60,35-64,
1200241569,WESTMINSTER,1,528176,181227,2,13 LONDON BUS,6 BUS/COACH EXCLUDING MINIBUS,03 GOING AHEAD HELD UP,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,39,35-64,
1200241615,WESTMINSTER,1,528604,181820,2,19 GDS =< 3.5T,7 GOODS VEHICLE,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,50,35-64,
1200241918,WESTMINSTER,1,527125,180375,1,09 CAR,3 CAR,07 TURNING LEFT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,61,35-64,
1200241971,WESTMINSTER,1,528938,179317,2,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,3 LEFT CWY AHEAD AT JUNCTN,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,39,35-64,
1200241990,WESTMINSTER,1,526349,182269,1,09 CAR,3 CAR,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,64,35-64,
1200242614,WESTMINSTER,1,528655,179426,1,13 LONDON BUS,6 BUS/COACH EXCLUDING MINIBUS,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,02 BUS LANE,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,56,35-64,
1200242722,WESTMINSTER,1,524014,182434,1,09 CAR,3 CAR,05 MOVING OFF,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,39,35-64,
1200242776,WESTMINSTER,1,527930,181957,1,09 CAR,3 CAR,17 GOING AHEAD RIGHT BEND,0 NO SKIDDING/OVERTURN,02 BUS LANE,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,29,25-34,
1200242925,WESTMINSTER,1,529314,180699,1,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,5 LEAVING MAIN RD,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,1 MALE,37,35-64,
1200243046,WESTMINSTER,1,523836,182516,1,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,2 JCT CLEARED,07 HIT BOLLARD,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,1 MALE,20,17-24,
1200243209,WESTMINSTER,1,524182,182848,2,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,2 JCT CLEARED,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,30,25-34,
1200243817,WESTMINSTER,1,527777,181921,2,21 GDS => 7.5T,7 GOODS VEHICLE,05 MOVING OFF,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,2 JCT CLEARED,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,45,35-64,
1200244496,WESTMINSTER,1,529427,177897,1,90 OTHER VEHICLE,8 OTHER VEHICLE,04 SLOWING OR STOPPING,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,54,35-64,
1200244919,WESTMINSTER,1,526290,181764,1,09 CAR,3 CAR,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,32,25-34,
1200245180,WESTMINSTER,1,527643,182349,1,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,1 MALE,33,25-34,
1200245445,WESTMINSTER,1,528761,178439,2,09 CAR,3 CAR,05 MOVING OFF,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,25,25-34,
1200245768,WESTMINSTER,1,526691,182097,1,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,6 ENTERING MAIN RD,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,32,25-34,
1200246001,WESTMINSTER,1,526392,180694,2,09 CAR,3 CAR,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,47,35-64,
1200246353,WESTMINSTER,1,525279,182304,1,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,6 ENTERING MAIN RD,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,35,35-64,
1200246442,WESTMINSTER,1,525476,181839,2,09 CAR,3 CAR,03 GOING AHEAD HELD UP,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,52,35-64,
1200247023,WESTMINSTER,1,528384,180445,2,09 CAR,3 CAR,05 MOVING OFF,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,2 JCT CLEARED,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,59,35-64,
1200247072,WESTMINSTER,1,529974,178982,1,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,1 MALE,37,35-64,
1200247134,WESTMINSTER,1,525768,182245,1,19 GDS =< 3.5T,7 GOODS VEHICLE,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,32,25-34,
1200247172,WESTMINSTER,1,528898,182190,2,09 CAR,3 CAR,04 SLOWING OR STOPPING,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,2 FEMALE,37,35-64,
1200247507,WESTMINSTER,1,529738,178451,1,19 GDS =< 3.5T,7 GOODS VEHICLE,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,40,35-64,
1200247691,WESTMINSTER,1,528543,179019,2,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,75,65+,
1200247761,WESTMINSTER,1,525089,181513,1,09 CAR,3 CAR,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,6 UNKNOWN,3 NOT TRACED,48,35-64,
1200247824,WESTMINSTER,1,528358,178915,2,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,04 HIT PARKED VEH,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,45,35-64,
1200248427,WESTMINSTER,1,528012,181052,1,09 CAR,3 CAR,06 U-TURNING,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,30,25-34,
1200248970,WESTMINSTER,1,529145,179779,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,2 JCT CLEARED,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,21,17-24,
1200249040,WESTMINSTER,1,527530,183286,1,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,22,17-24,
1200249135,WESTMINSTER,1,525564,182497,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,2 FEMALE,30,25-34,
1200249149,WESTMINSTER,1,528217,180527,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,36,35-64,
1200249239,WESTMINSTER,1,526929,180816,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,1 SKIDDED,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,1 MALE,62,35-64,
1200249487,WESTMINSTER,1,528894,182199,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,50,35-64,
1200249538,WESTMINSTER,1,526247,181266,1,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,06 LAY-BY/HARD SHLDR,1 JCT APP,00 NONE,3 LEFT CWY AHEAD AT JUNCTN,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,34,25-34,
1200249556,WESTMINSTER,1,529958,178302,1,09 CAR,3 CAR,04 SLOWING OR STOPPING,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,04 HIT PARKED VEH,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,57,35-64,
1200249640,WESTMINSTER,1,529632,180672,2,13 LONDON BUS,6 BUS/COACH EXCLUDING MINIBUS,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,6 ENTERING MAIN RD,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,55,35-64,
1200249747,WESTMINSTER,1,525923,182778,1,19 GDS =< 3.5T,7 GOODS VEHICLE,05 MOVING OFF,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,4 ENTERING R'ABOUT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,44,35-64,
1200249978,WESTMINSTER,1,528348,180007,1,08 TAXI,4 TAXI,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,02 BUS LANE,2 JCT CLEARED,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,20,17-24,
1200250293,WESTMINSTER,1,528588,182143,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,1 SKIDDED,00 ON MAIN CW - NOT REST.,2 JCT CLEARED,00 NONE,4 LEFT CWY ONTO CENTRAL RES,01 HIT RD SIGN/ATS,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,23,17-24,
1200250415,WESTMINSTER,1,530250,180184,2,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,39,35-64,
1200250551,WESTMINSTER,1,525553,181155,2,09 CAR,3 CAR,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,6 UNKNOWN,3 NOT TRACED,49,35-64,
